App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Is_Free,Rating_Category,Install_Category,Size_Category
English Dictionary - Offline,BOOKS_AND_REFERENCE,4.4,341157,30,10000000,Free,0,Everyone 10+,Books & Reference,"March 20, 2018",3.9.1,4.2 and up,Free,Excellent,High,Medium
ADP Mobile Solutions,BUSINESS,4.3,85185,29,5000000,Free,0,Everyone,Business,"July 17, 2018",3.4.2,5.0 and up,Free,Excellent,High,Medium
OfficeSuite : Free Office + PDF Editor,BUSINESS,4.3,1002861,35,100000000,Free,0,Everyone,Business,"August 2, 2018",9.7.14188,4.1 and up,Free,Excellent,High,Large
USPS MOBILE®,BUSINESS,3.9,16589,9.1,1000000,Free,0,Everyone,Business,"June 14, 2018",4.9.10,4.0.3 and up,Free,Good,High,Small
Job Search by ZipRecruiter,BUSINESS,4.8,148945,25,1000000,Free,0,Everyone,Business,"July 19, 2018",5.2.8,5.0 and up,Free,Excellent,High,Medium
Curriculum vitae App CV Builder Free Resume Maker,BUSINESS,4.5,4458,3.9,500000,Free,0,Everyone,Business,"July 8, 2018",3.3,4.1 and up,Free,Excellent,High,Small
Google Primer,BUSINESS,4.4,62272,18,10000000,Free,0,Everyone,Business,"June 26, 2018",3.550.2,4.1 and up,Free,Excellent,High,Medium
Alba Heaven - Alvarez Job Portal Services,BUSINESS,4,8941,12,5000000,Free,0,Everyone,Business,"July 31, 2018",4.6.30,4.0.3 and up,Free,Good,High,Medium
SuperLivePro,BUSINESS,4.3,46353,21,1000000,Free,0,Everyone,Business,"April 13, 2016",2.8,1.5 and up,Free,Excellent,High,Medium
Polaris Office for LG,BUSINESS,4.2,30847,55,5000000,Free,0,Everyone,Business,"February 8, 2018",7.3.21,4.1 and up,Free,Excellent,High,Large
Call Blocker,BUSINESS,4.6,188841,3.2,5000000,Free,0,Everyone,Business,"June 21, 2018",1.1.13,4.0 and up,Free,Excellent,High,Small
Plugin:AOT v5.0,BUSINESS,3.1,4034,23,100000,Free,0,Everyone,Business,"September 11, 2015",3.0.1.11 (Build 311),2.2 and up,Free,Good,Medium,Medium
Kariyer.net,BUSINESS,3.9,45964,16,1000000,Free,0,Everyone,Business,"July 18, 2018",5.1.5,4.1 and up,Free,Good,High,Medium
Become a Job - Find a job or advertise,BUSINESS,4.1,6903,14,1000000,Free,0,Everyone,Business,"July 10, 2018",2.3.6,4.1 and up,Free,Excellent,High,Medium
ZOOM Cloud Meetings,BUSINESS,4.4,31614,37,10000000,Free,0,Everyone,Business,"July 20, 2018",4.1.28165.0716,4.0 and up,Free,Excellent,High,Large
"IndiaMART: Search Products, Buy, Sell & Trade",BUSINESS,4.5,207372,11,5000000,Free,0,Everyone,Business,"August 2, 2018",12.2.4,4.0 and up,Free,Excellent,High,Medium
ViettelPost express delivery,BUSINESS,4.4,1225,25,100000,Free,0,Everyone,Business,"August 1, 2018",1.0.6.8,4.1 and up,Free,Excellent,Medium,Medium
MyASUS - Service Center,BUSINESS,4.4,380837,7.3,10000000,Free,0,Everyone,Business,"July 4, 2018",3.4.5,4.2 and up,Free,Excellent,High,Small
Job Korea - Career Jobs,BUSINESS,4.3,10600,6.5,1000000,Free,0,Everyone,Business,"August 1, 2018",2.5.6,4.0 and up,Free,Excellent,High,Small
"104 Looking for a job - looking for a job, looking for a job, looking for a part-time job, health checkup, resume, treatment room",BUSINESS,4.4,74359,25,1000000,Free,0,Everyone,Business,"July 27, 2018",1.12.5,4.0 and up,Free,Excellent,High,Medium
Myanmar 2D/3D,BUSINESS,4.6,822,3.1,100000,Free,0,Everyone,Business,"June 8, 2018",1.5,4.0.3 and up,Free,Excellent,Medium,Small
sABN,BUSINESS,4.4,2287,1.5,1000000,Free,0,Everyone,Business,"March 26, 2018",4.9,2.2 and up,Free,Excellent,High,Small
ATI Cargoes and Transportation,BUSINESS,4.7,4162,7.5,100000,Free,0,Everyone,Business,"July 24, 2018",0.9.4,4.0.3 and up,Free,Excellent,Medium,Small
Secure Folder,BUSINESS,3.8,14760,8.6,50000000,Free,0,Everyone,Business,"January 31, 2018",1.1.07.6,7.0 and up,Free,Good,High,Small
Tiny Scanner - PDF Scanner App,BUSINESS,4.7,286897,39,10000000,Free,0,Everyone,Business,"May 30, 2017",1.2.6,3.0 and up,Free,Excellent,High,Large
Fast Scanner : Free PDF Scan,BUSINESS,4.5,103755,14,10000000,Free,0,Everyone,Business,"July 11, 2018",3.9.2,4.1 and up,Free,Excellent,High,Medium
Mobile Doc Scanner (MDScan) Lite,BUSINESS,4.2,46505,19,1000000,Free,0,Everyone,Business,"August 2, 2018",3.4.49,4.1 and up,Free,Excellent,High,Medium
TurboScan: scan documents and receipts in PDF,BUSINESS,4.7,11442,6.8,100000,Paid,4.99,Everyone,Business,"March 25, 2018",1.5.2,4.0 and up,Paid,Excellent,Medium,Small
Tiny Scanner Pro: PDF Doc Scan,BUSINESS,4.8,10295,39,100000,Paid,4.99,Everyone,Business,"April 11, 2017",3.4.6,3.0 and up,Paid,Excellent,Medium,Large
Zenefits,BUSINESS,4.2,296,14,50000,Free,0,Everyone,Business,"June 15, 2018",3.2.1,4.1 and up,Free,Excellent,Medium,Medium
Google Ads,BUSINESS,4.3,29313,20,5000000,Free,0,Everyone,Business,"July 30, 2018",1.12.0,4.0.3 and up,Free,Excellent,High,Medium
FreshBooks Classic,BUSINESS,4.1,1802,26,100000,Free,0,Everyone,Business,"April 18, 2018",1.7.14,4.2 and up,Free,Excellent,Medium,Medium
Insightly CRM,BUSINESS,3.8,1383,51,100000,Free,0,Everyone,Business,"July 12, 2018",3.24.1,5.0 and up,Free,Good,Medium,Large
QuickBooks Accounting: Invoicing & Expenses,BUSINESS,4.3,23175,41,1000000,Free,0,Everyone,Business,"July 13, 2018",18.7,4.1 and up,Free,Excellent,High,Large
HipChat - Chat Built for Teams,BUSINESS,3.8,5868,20,500000,Free,0,Everyone,Business,"July 3, 2018",3.19.005,4.1 and up,Free,Good,High,Medium
"MailChimp - Email, Marketing Automation",BUSINESS,4.1,5448,12,500000,Free,0,Everyone,Business,"July 25, 2018",4.9.1,5.0 and up,Free,Excellent,High,Medium
Crew - Free Messaging and Scheduling,BUSINESS,4.6,4159,48,500000,Free,0,Everyone,Business,"July 20, 2018",6.1.2,4.0.3 and up,Free,Excellent,High,Large
Asana: organize team projects,BUSINESS,4.3,20815,10,1000000,Free,0,Everyone,Business,"July 26, 2018",6.4.4,5.0 and up,Free,Excellent,High,Small
Google Analytics,BUSINESS,4.5,78662,22,1000000,Free,0,Everyone,Business,"February 13, 2018",3.7.5,4.4 and up,Free,Excellent,High,Medium
AdWords Express,BUSINESS,4.1,7149,11,1000000,Free,0,Everyone,Business,"July 31, 2018",2.6.158,4.0 and up,Free,Excellent,High,Medium
Accounting App - Zoho Books,BUSINESS,4.5,3079,8.5,100000,Free,0,Everyone,Business,"August 2, 2018",5.20.7,4.1 and up,Free,Excellent,Medium,Small
Invoice & Time Tracking - Zoho,BUSINESS,4.6,5800,8.6,100000,Free,0,Everyone,Business,"August 2, 2018",5.20.7,4.1 and up,Free,Excellent,Medium,Small
Invoice 2go — Professional Invoices and Estimates,BUSINESS,4.2,16422,28,1000000,Free,0,Everyone,Business,"August 1, 2018",10.46.2,4.1 and up,Free,Excellent,High,Medium
Cisco Webex Meetings,BUSINESS,4.4,108741,28,10000000,Free,0,Everyone,Business,"July 20, 2018",11.1.0,4.3 and up,Free,Excellent,High,Medium
ScreenMeet. Easy Phone Meeting,BUSINESS,4,624,9,100000,Free,0,Everyone,Business,"March 22, 2018",1.2.287,5.0 and up,Free,Good,Medium,Small
Cisco Webex Teams,BUSINESS,4.2,1661,46,100000,Free,0,Everyone,Business,"August 2, 2018",3.0.4651,4.4 and up,Free,Excellent,Medium,Large
Start Meeting,BUSINESS,4.1,308,14,50000,Free,0,Everyone,Business,"May 29, 2018",3.1.4.0,4.0.3 and up,Free,Excellent,Medium,Medium
ClickMeeting Webinars,BUSINESS,3.8,5211,26,1000000,Free,0,Everyone,Business,"July 30, 2018",3.3.0,4.0 and up,Free,Good,High,Medium
BlueJeans for Android,BUSINESS,3.9,1058,23,500000,Free,0,Everyone,Business,"June 29, 2018",2.22.397,5.0 and up,Free,Good,High,Medium
OfficeSuite : Free Office + PDF Editor,BUSINESS,4.3,1002859,35,100000000,Free,0,Everyone,Business,"August 2, 2018",9.7.14188,4.1 and up,Free,Excellent,High,Large
Verify - Receipts & Expenses,BUSINESS,4.5,413,29,10000,Free,0,Everyone,Business,"July 25, 2018",2.0.19,5.0 and up,Free,Excellent,Medium,Medium
Manga Master - Best manga & comic reader,COMICS,4.6,24005,4.9,500000,Free,0,Adults only 18+,Comics,"July 4, 2018",1.1.7.0,4.1 and up,Free,Excellent,High,Small
GANMA! - All original stories free of charge for all original comics,COMICS,4.7,57106,27,1000000,Free,0,Teen,Comics,"July 23, 2018",2.11.3,4.1 and up,Free,Excellent,High,Medium
Röhrich Werner Soundboard,COMICS,4.7,2249,32,500000,Free,0,Everyone,Comics,"November 16, 2017",1.08,4.0.3 and up,Free,Excellent,High,Large
Unicorn Pokez - Color By Number,COMICS,4.8,516,12,50000,Free,0,Everyone,Comics;Creativity,"August 3, 2018",1.0.6,4.4 and up,Free,Excellent,Medium,Medium
MangaToon - Comics updated Daily,COMICS,3.9,834,15,50000,Free,0,Mature 17+,Comics,"August 1, 2018",1.0.8,4.1 and up,Free,Good,Medium,Medium
Manga Net – Best Online Manga Reader,COMICS,4.1,1010,11,50000,Free,0,Mature 17+,Comics,"July 7, 2018",1.5,4.1 and up,Free,Excellent,Medium,Medium
Manga Rock - Best Manga Reader,COMICS,4.4,238970,28,1000000,Free,0,Teen,Comics,"July 9, 2018",3.4.3_world,5.0 and up,Free,Excellent,High,Medium
Manga - read Thai translation,COMICS,4.6,302,2.2,10000,Free,0,Teen,Comics,"July 3, 2018",1.0,4.0 and up,Free,Excellent,Medium,Small
The Vietnam Story - Fun Stories,COMICS,4.5,438,3.4,10000,Free,0,Everyone,Comics,"December 27, 2017",1.0,2.3 and up,Free,Excellent,Medium,Small
Dragon Ball Wallpaper - Ringtones,COMICS,4.7,73,8.3,10000,Free,0,Everyone,Comics,"July 23, 2018",1.9,4.0.3 and up,Free,Excellent,Medium,Small
Funny Jokes Photos,COMICS,4.4,39,4.3,10000,Free,0,Everyone 10+,Comics,"July 3, 2018",1.1,4.2 and up,Free,Excellent,Medium,Small
Truyện Vui Tý Quậy,COMICS,4.5,144,4.7,10000,Free,0,Everyone,Comics,"July 19, 2018",3.0,4.0.3 and up,Free,Excellent,Medium,Small
Comic Es - Shojo manga / love comics free of charge ♪ ♪,COMICS,3.9,2181,10,100000,Free,0,Teen,Comics,"March 5, 2018",1.2.12,4.0.3 and up,Free,Good,Medium,Small
comico Popular Original Cartoon Updated Everyday Comico,COMICS,3.2,93965,15,5000000,Free,0,Teen,Comics,"July 3, 2018",6.3.0,4.0.3 and up,Free,Good,High,Medium
Daily Manga - Comic & Webtoon,COMICS,3.2,1446,7.1,100000,Free,0,Mature 17+,Comics,"May 18, 2018",1.0,4.0.3 and up,Free,Good,Medium,Small
"漫咖 Comics - Manga,Novel and Stories",COMICS,4.1,12088,21,1000000,Free,0,Mature 17+,Comics,"July 6, 2018",2.3.1,4.0.3 and up,Free,Excellent,High,Medium
Emmanuella Funny Videos 2018,COMICS,4.5,314,6.1,100000,Free,0,Everyone,Comics,"May 23, 2018",3.1.0,4.1 and up,Free,Excellent,Medium,Small
Manga Zero - Japanese cartoon and comic reader,COMICS,4.2,15194,15,1000000,Free,0,Teen,Comics,"July 19, 2018",4.7.3,4.2 and up,Free,Excellent,High,Medium
Marvel Unlimited,COMICS,3.7,22551,11,1000000,Free,0,Teen,Comics,"July 24, 2018",3.16.0,4.4 and up,Free,Good,High,Medium
"Tapas – Comics, Novels, and Stories",COMICS,4.5,29839,29,1000000,Free,0,Teen,Comics,"July 31, 2018",4.1.0,4.4 and up,Free,Excellent,High,Medium
Children's cartoons (Mithu-Mina-Raju),COMICS,4.6,279,3.3,100000,Free,0,Everyone,Comics,"December 18, 2017",1.6,4.0 and up,Free,Excellent,Medium,Small
Faustop Sounds,COMICS,4.7,1677,40,100000,Free,0,Everyone,Comics,"May 26, 2018",1.7.7,4.1 and up,Free,Excellent,Medium,Large
Manga Mania - Best online manga reader,COMICS,4.4,757,10,10000,Free,0,Teen,Comics,"May 24, 2018",1.0,4.1 and up,Free,Excellent,Medium,Small
- Free Comics - Comic Apps,COMICS,3.5,115,9.1,10000,Free,0,Mature 17+,Comics,"July 13, 2018",5.0.12,5.0 and up,Free,Good,Medium,Small
Manga AZ - Manga Comic Reader,COMICS,3.3,125,4.7,5000,Free,0,Teen,Comics,"July 24, 2018",1.0.4,4.0.3 and up,Free,Good,Medium,Small
Buff Thun - Daily Free Webtoon / Comics / Web Fiction / Mini Game,COMICS,4.5,9952,38,500000,Free,0,Everyone 10+,Comics,"July 31, 2018",4.3.0,4.1 and up,Free,Excellent,High,Large
Funny Jokes and Stories 2018,COMICS,4.2,21,6.7,5000,Free,0,Everyone,Comics,"March 31, 2018",1.3,4.0 and up,Free,Excellent,Medium,Small
Hojiboy Tojiboyev Life Hacks,COMICS,5,15,37,1000,Free,0,Everyone,Comics,"June 26, 2018",2.0,4.0.3 and up,Free,Excellent,Low,Large
"Best Wallpapers Backgrounds(100,000+ 4K HD)",COMICS,4.7,3596,7.8,10000,Free,0,Teen,Comics,"June 16, 2018",1.01,4.0.3 and up,Free,Excellent,Medium,Small
think Comics,COMICS,4.4,1006,19,50000,Free,0,Everyone,Comics,"August 3, 2018",2.3.3,4.0.3 and up,Free,Excellent,Medium,Medium
Memes Button,COMICS,4.4,5968,5.7,1000000,Free,0,Everyone,Comics,"May 28, 2018",1.4,4.0 and up,Free,Excellent,High,Small
"Laftel - Watching and Announcing Snooping, Streaming",COMICS,4.6,4895,35,100000,Free,0,Everyone,Comics,"August 2, 2018",2.4.25,4.4 and up,Free,Excellent,Medium,Large
Messenger for SMS,COMMUNICATION,4.3,125257,17,10000000,Free,0,Teen,Communication,"June 6, 2018",1.8.9,4.1 and up,Free,Excellent,High,Medium
My Tele2,COMMUNICATION,4.3,158679,8.8,5000000,Free,0,Everyone,Communication,"August 3, 2018",2.4.1,4.4 and up,Free,Excellent,High,Small
Yahoo Mail – Stay Organized,COMMUNICATION,4.3,4187998,16,100000000,Free,0,Everyone,Communication,"July 18, 2018",5.29.3,4.4 and up,Free,Excellent,High,Medium
imo beta free calls and text,COMMUNICATION,4.3,659395,11,100000000,Free,0,Everyone,Communication,"June 7, 2018",9.8.000000010492,4.0 and up,Free,Excellent,High,Medium
imo free video calls and chat,COMMUNICATION,4.3,4785892,11,500000000,Free,0,Everyone,Communication,"June 8, 2018",9.8.000000010501,4.0 and up,Free,Excellent,High,Medium
Call Free – Free Call,COMMUNICATION,4.3,30209,15,5000000,Free,0,Everyone,Communication,"July 28, 2018",1.3.4,4.1 and up,Free,Excellent,High,Medium
Web Browser & Explorer,COMMUNICATION,4,36901,6.6,5000000,Free,0,Everyone,Communication,"July 4, 2018",11.8.6,4.0.3 - 7.1.1,Free,Good,High,Small
Browser 4G,COMMUNICATION,4.3,192948,6.6,10000000,Free,0,Everyone,Communication,"June 19, 2018",24.6.6,4.0.3 - 7.1.1,Free,Excellent,High,Small
Cricket Visual Voicemail,COMMUNICATION,3.9,13698,5.1,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,Free,Good,High,Small
TracFone My Account,COMMUNICATION,3.6,20769,18,1000000,Free,0,Everyone,Communication,"July 11, 2018",R6.0.3,4.1 and up,Free,Good,High,Medium
Firefox Focus: The privacy browser,COMMUNICATION,4.4,36880,4,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,Free,Excellent,High,Small
TouchPal Keyboard - Fun Emoji & Android Keyboard,COMMUNICATION,4.4,615381,37,10000000,Free,0,Mature 17+,Communication,"August 2, 2018",6.7.9.1,4.0.3 and up,Free,Excellent,High,Large
Skype Lite - Free Video Call & Chat,COMMUNICATION,4.2,33053,22,5000000,Free,0,Everyone,Communication,"July 31, 2018",1.60.0.31354-release,4.0.3 and up,Free,Excellent,High,Medium
UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648120,3.3,100000000,Free,0,Teen,Communication,"July 18, 2018",11.4.0,4.0 and up,Free,Excellent,High,Small
WhatsApp Business,COMMUNICATION,4.4,136662,32,10000000,Free,0,Everyone,Communication,"July 30, 2018",2.18.116,4.0.3 and up,Free,Excellent,High,Large
My magenta,COMMUNICATION,3.9,42370,37,1000000,Free,0,Everyone,Communication,"June 25, 2018",7.5.1,5.0 and up,Free,Good,High,Large
Antillean Gold Telegram (original version),COMMUNICATION,4.4,2939,17,100000,Free,0,Everyone,Communication,"July 16, 2018",2.1,4.1 and up,Free,Excellent,Medium,Medium
Omlet Chat,COMMUNICATION,3.9,40751,35,10000000,Free,0,Teen,Communication,"November 4, 2016",2.2.7600,4.0.3 and up,Free,Good,High,Large
UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17712922,40,500000000,Free,0,Teen,Communication,"August 2, 2018",12.8.5.1121,4.0 and up,Free,Excellent,High,Large
My Vodacom SA,COMMUNICATION,3.7,25021,61,5000000,Free,0,Everyone,Communication,"June 26, 2018",9.9.0,4.3 and up,Free,Good,High,Large
Microsoft Edge,COMMUNICATION,4.3,27187,66,5000000,Free,0,Everyone,Communication,"July 28, 2018",42.0.0.2059,4.4 and up,Free,Excellent,High,Large
imo free video calls and chat,COMMUNICATION,4.3,4785988,11,500000000,Free,0,Everyone,Communication,"June 8, 2018",9.8.000000010501,4.0 and up,Free,Excellent,High,Medium
Hangouts Dialer - Call Phones,COMMUNICATION,4,122498,79,10000000,Free,0,Everyone,Communication,"September 2, 2015",0.1.100944346,4.0.3 and up,Free,Good,High,Large
"Talkatone: Free Texts, Calls & Phone Number",COMMUNICATION,4.1,132014,25,10000000,Free,0,Everyone,Communication,"July 18, 2018",6.1,4.2 and up,Free,Excellent,High,Medium
Calls & Text by Mo+,COMMUNICATION,4.2,83239,14,5000000,Free,0,Everyone,Communication,"April 19, 2018",3.0.4,4.0 and up,Free,Excellent,High,Medium
"GO SMS Pro - Messenger, Free Themes, Emoji",COMMUNICATION,4.4,2876500,24,100000000,Free,0,Everyone,Communication,"August 1, 2018",7.73,4.0 and up,Free,Excellent,High,Medium
"Messaging+ SMS, MMS Free",COMMUNICATION,4.1,28238,17,1000000,Free,0,Everyone,Communication,"August 2, 2018",4.98,2.3 and up,Free,Excellent,High,Medium
chomp SMS,COMMUNICATION,4.3,335646,8.3,10000000,Free,0,Everyone,Communication,"July 26, 2018",7.21,2.3 and up,Free,Excellent,High,Small
Text SMS,COMMUNICATION,4.5,349384,8.2,10000000,Free,0,Everyone,Communication,"July 24, 2018",3.47,4.0.3 and up,Free,Excellent,High,Small
mysms SMS Text Messaging Sync,COMMUNICATION,4.3,37320,8.4,1000000,Free,0,Everyone,Communication,"July 30, 2018",6.5.1,4.0.3 and up,Free,Excellent,High,Small
Firefox Focus: The privacy browser,COMMUNICATION,4.4,36893,4,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,Free,Excellent,High,Small
2ndLine - Second Phone Number,COMMUNICATION,4.2,15880,32,1000000,Free,0,Everyone,Communication,"August 3, 2018",5.65.0,4.0 and up,Free,Excellent,High,Large
"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,4.6,2264916,6.1,50000000,Free,0,Everyone,Communication,"July 31, 2018",5.22.18.0006,4.0 and up,Free,Excellent,High,Small
Ninesky Browser,COMMUNICATION,4.2,42925,2.8,1000000,Free,0,Everyone,Communication,"August 27, 2017",6.1,2.3 and up,Free,Excellent,High,Small
UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648480,3.3,100000000,Free,0,Teen,Communication,"July 18, 2018",11.4.0,4.0 and up,Free,Excellent,High,Small
UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17714850,40,500000000,Free,0,Teen,Communication,"August 2, 2018",12.8.5.1121,4.0 and up,Free,Excellent,High,Large
Ghostery Privacy Browser,COMMUNICATION,4.1,13100,2.2,1000000,Free,0,Everyone,Communication,"March 20, 2018",1.4.1.0,4.0.3 and up,Free,Excellent,High,Small
Web Browser for Android,COMMUNICATION,4.1,55098,4.3,1000000,Free,0,Everyone,Communication,"June 20, 2018",2.2,4.0 and up,Free,Excellent,High,Small
DU Browser—Browse fast & fun,COMMUNICATION,4.3,1133501,4.7,10000000,Free,0,Everyone,Communication,"April 1, 2016",6.4.0.4,4.0 and up,Free,Excellent,High,Small
Lightning Web Browser,COMMUNICATION,4.1,12578,2.3,500000,Free,0,Everyone,Communication,"July 10, 2017",4.5.1,4.0 and up,Free,Excellent,High,Small
Web Browser,COMMUNICATION,4.2,10965,2.3,500000,Free,0,Everyone,Communication,"February 2, 2015",2.0,3.0 and up,Free,Excellent,High,Small
Contacts+,COMMUNICATION,4.2,190613,11,10000000,Free,0,Everyone,Communication,"July 31, 2018",5.85.1,4.0.3 and up,Free,Excellent,High,Medium
ExDialer - Dialer & Contacts,COMMUNICATION,4.2,125232,2.7,10000000,Free,0,Everyone,Communication,"March 5, 2017",196,2.1 and up,Free,Excellent,High,Small
PHONE for Google Voice & GTalk,COMMUNICATION,4.3,72065,13,1000000,Free,0,Everyone,Communication,"April 18, 2018",3.0.7,4.0 and up,Free,Excellent,High,Medium
Safest Call Blocker,COMMUNICATION,4.4,27540,3.7,1000000,Free,0,Everyone,Communication,"January 5, 2018",1.26.001,4.0 and up,Free,Excellent,High,Small
Full Screen Caller ID,COMMUNICATION,4.2,104990,10,5000000,Free,0,Everyone,Communication,"May 15, 2018",3.5.0,4.0.3 and up,Free,Excellent,High,Small
Hiya - Caller ID & Block,COMMUNICATION,4.4,177703,13,10000000,Free,0,Mature 17+,Communication,"July 25, 2018",8.1.2-6310,5.0 and up,Free,Excellent,High,Medium
Call Blocker,COMMUNICATION,4.1,17529,10,1000000,Free,0,Everyone,Communication,"July 26, 2018",5.86,4.0.3 and up,Free,Excellent,High,Small
Mr. Number-Block calls & spam,COMMUNICATION,4.2,177263,13,10000000,Free,0,Mature 17+,Communication,"July 13, 2018",5.1.2-6310,5.0 and up,Free,Excellent,High,Medium
Should I Answer?,COMMUNICATION,4.8,237468,8.8,1000000,Free,0,Everyone,Communication,"July 26, 2018",2018.1.715,4.0 and up,Free,Excellent,High,Small
RocketDial Dialer & Contacts,COMMUNICATION,4.4,32254,5.5,1000000,Free,0,Everyone,Communication,"December 4, 2017",3.9.7,2.1 and up,Free,Excellent,High,Small
"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483565,20,10000000,Free,0,Everyone,Communication,"July 29, 2018",1.286,4.1 and up,Free,Excellent,High,Medium
Whoscall - Caller ID & Block,COMMUNICATION,4.4,552441,29,10000000,Free,0,Everyone,Communication,"August 1, 2018",6.19.1,4.1 and up,Free,Excellent,High,Medium
Call Control - Call Blocker,COMMUNICATION,4.4,93825,11,5000000,Free,0,Everyone,Communication,"July 5, 2018",2.17.3,4.1 and up,Free,Excellent,High,Medium
Video Caller Id,COMMUNICATION,4.2,15287,17,1000000,Free,0,Everyone,Communication,"January 24, 2018",2.2.245,4.0.3 and up,Free,Excellent,High,Medium
Sync.ME – Caller ID & Block,COMMUNICATION,4.5,205739,17,5000000,Free,0,Everyone,Communication,"July 26, 2018",4.5.4,4.1 and up,Free,Excellent,High,Medium
Caller ID +,COMMUNICATION,4,9498,118,1000000,Free,0,Everyone,Communication,"June 7, 2016",5.28.0,2.3 and up,Free,Good,High,Large
Yahoo Mail – Stay Organized,COMMUNICATION,4.3,4188142,16,100000000,Free,0,Everyone,Communication,"July 18, 2018",5.29.3,4.4 and up,Free,Excellent,High,Medium
K-9 Mail,COMMUNICATION,4.2,88427,5.1,5000000,Free,0,Everyone,Communication,"January 6, 2018",5.403,4.0.3 and up,Free,Excellent,High,Small
Email TypeApp - Mail App,COMMUNICATION,4.6,183374,44,1000000,Free,0,Everyone,Communication,"August 1, 2018",1.9.4.74,4.1 and up,Free,Excellent,High,Large
All Email Providers,COMMUNICATION,4.1,20901,7.3,1000000,Free,0,Everyone,Communication,"April 3, 2018",5.0.9,4.1 and up,Free,Excellent,High,Small
"Newton Mail - Email App for Gmail, Outlook, IMAP",COMMUNICATION,4,122595,30,1000000,Free,0,Everyone,Communication,"July 19, 2018",9.8.376,5.0 and up,Free,Good,High,Medium
GO Notifier,COMMUNICATION,4.2,124346,695,10000000,Free,0,Everyone,Communication,"July 6, 2014",2.8,2.0 and up,Free,Excellent,High,Large
Mail1Click - Secure Mail,COMMUNICATION,4.1,255,1.6,10000,Free,0,Everyone,Communication,"April 11, 2017",2.3,2.2 and up,Free,Excellent,Medium,Small
