App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Is_Free,Rating_Category,Install_Category,Size_Category
E-Book Read - Read Book for free,BOOKS_AND_REFERENCE,0.875,4.134193147499124e-5,0.00392749244712991,4.9999000049999e-5,Free,0,Everyone,Books & Reference,"August 3, 2018",1.3.2,4.4 and up,Free,Excellent,Medium,Small
Download free book with green book,BOOKS_AND_REFERENCE,0.8999999999999999,9.972404483487919e-5,0.008559919436052367,9.9999000099999e-5,Free,0,Everyone 10+,Books & Reference,"July 31, 2017",1.1,4.0 and up,Free,Excellent,Medium,Small
Free Panda Radio Music,BOOKS_AND_REFERENCE,0.875,9.288569733335855e-6,0.0032225579053373615,9.9999000099999e-5,Free,0,Everyone,Books & Reference,"March 27, 2018",2.1,4.1 and up,Free,Excellent,Medium,Small
Book store,BOOKS_AND_REFERENCE,0.8500000000000001,5.008476989305916e-4,0.004431017119838872,9.99999000999999e-4,Free,0,Teen,Books & Reference,"June 6, 2018",3.2.1,4.0 and up,Free,Excellent,High,Small
English Grammar Complete Handbook,BOOKS_AND_REFERENCE,0.8999999999999999,3.1941988003845605e-5,0.0018126888217522656,4.99999000499999e-4,Free,0,Everyone,Books & Reference,"January 21, 2018",1.0,4.0 and up,Free,Excellent,High,Small
Free Books - Spirit Fanfiction and Stories,BOOKS_AND_REFERENCE,0.95,0.0025951417394533024,0.004028197381671702,9.99999000999999e-4,Free,0,Teen,Books & Reference,"August 1, 2018",2.0.075,4.0.3 and up,Free,Excellent,High,Small
AlReader -any text book reader,BOOKS_AND_REFERENCE,0.8999999999999999,0.0020151295876875176,0.004934541792547835,0.004999999004999999,Free,0,Everyone,Books & Reference,"May 27, 2018",1.911805270,2.3 and up,Free,Excellent,High,Small
Offline English Dictionary,BOOKS_AND_REFERENCE,0.8,1.9134008155720623e-5,0.012084592145015106,9.9999000099999e-5,Free,0,Everyone,Books & Reference,"July 17, 2018",1.0,4.0.3 and up,Free,Excellent,Medium,Medium
Oxford Dictionary of English : Free,BOOKS_AND_REFERENCE,0.7749999999999999,0.00810651570446551,0.006143001007049345,0.00999999901,Free,0,Everyone,Books & Reference,"July 11, 2018",9.1.363,4.1 and up,Free,Excellent,High,Small
Offline: English to Tagalog Dictionary,BOOKS_AND_REFERENCE,0.925,2.1517406144849967e-5,0.005740181268882176,4.99999000499999e-4,Free,0,Everyone,Books & Reference,"August 4, 2018",1.1.6,4.0.3 and up,Free,Excellent,High,Small
FamilySearch Tree,BOOKS_AND_REFERENCE,0.825,3.899194560720483e-4,0.016112789526686808,9.99999000999999e-4,Free,0,Everyone,Books & Reference,"July 20, 2018",2.3.18,4.1 and up,Free,Excellent,High,Medium
Cloud of Books,BOOKS_AND_REFERENCE,0.575,4.145330521280102e-5,0.01812688821752266,9.99999000999999e-4,Free,0,Everyone,Books & Reference,"April 27, 2018",2.2.5,4.1 and up,Free,Good,High,Medium
Recipes of Prophetic Medicine for free,BOOKS_AND_REFERENCE,0.8999999999999999,4.639829917155536e-5,0.005740181268882176,4.99999000499999e-4,Free,0,Everyone,Books & Reference,"May 17, 2018",15.0,2.3 and up,Free,Excellent,High,Small
ReadEra – free ebook reader,BOOKS_AND_REFERENCE,0.95,0.0010536401091756657,0.02014098690835851,9.99999000999999e-4,Free,0,Everyone,Books & Reference,"June 2, 2018",18.05.31+530,4.1 and up,Free,Excellent,High,Medium
Ebook Reader,BOOKS_AND_REFERENCE,0.7749999999999999,0.0019120866054659067,0.03625377643504532,0.004999999004999999,Free,0,Everyone,Books & Reference,"June 25, 2018",5.0.6,4.0 and up,Free,Excellent,High,Large
Litnet - E-books,BOOKS_AND_REFERENCE,0.8999999999999999,1.744112734101193e-4,0.014098690835850957,9.9999000099999e-5,Free,0,Teen,Books & Reference,"July 4, 2018",1.2.3,4.0 and up,Free,Excellent,Medium,Medium
Read books online,BOOKS_AND_REFERENCE,0.7749999999999999,0.0020406787231410815,0.022155085599194362,0.004999999004999999,Free,0,Mature 17+,Books & Reference,"June 29, 2018",3.12,4.1 and up,Free,Excellent,High,Medium
English to Urdu Dictionary,BOOKS_AND_REFERENCE,0.8999999999999999,1.0288705898867701e-4,0.01812688821752266,4.99999000499999e-4,Free,0,Everyone,Books & Reference,"November 23, 2017",2.0,4.0.3 and up,Free,Excellent,High,Medium
eBoox: book reader fb2 epub zip,BOOKS_AND_REFERENCE,0.925,4.7523173923434166e-4,0.022155085599194362,9.99999000999999e-4,Free,0,Everyone,Books & Reference,"June 20, 2018",1.28,3.0 and up,Free,Excellent,High,Medium
English Persian Dictionary,BOOKS_AND_REFERENCE,0.875,5.986115659800186e-4,0.07250755287009064,4.99999000499999e-4,Free,0,Everyone,Books & Reference,"August 1, 2018",6.0.8,4.0.3 and up,Free,Excellent,High,Large
Flybook,BOOKS_AND_REFERENCE,0.725,3.9582226417596675e-5,0.00392749244712991,4.99999000499999e-4,Free,0,Mature 17+,Books & Reference,"October 16, 2014",1.0.3,2.1 and up,Free,Good,High,Small
All Maths Formulas,BOOKS_AND_REFERENCE,0.8500000000000001,6.032001639777817e-5,0.005840886203423968,9.99999000999999e-4,Free,0,Everyone,Books & Reference,"July 11, 2018",1.9,4.4 and up,Free,Excellent,High,Small
English translation from Bengali,BOOKS_AND_REFERENCE,0.875,1.1716517217589112e-5,0.0019133937562940584,9.9999000099999e-5,Free,0,Everyone,Books & Reference,"March 31, 2018",14.0,4.0 and up,Free,Excellent,Medium,Small
Pdf Book Download - Read Pdf Book,BOOKS_AND_REFERENCE,0.8500000000000001,2.9424941529344518e-5,0.0025176233635448137,9.9999000099999e-5,Free,0,Everyone,Books & Reference,"May 28, 2018",6.0,4.0.3 and up,Free,Excellent,Medium,Small
Free Book Reader,BOOKS_AND_REFERENCE,0.6,3.739930115652494e-5,0.0030211480362537764,9.9999000099999e-5,Free,0,Everyone,Books & Reference,"August 20, 2016",3.05,4.0.3 and up,Free,Good,Medium,Small
eBoox new: Reader for fb2 epub zip books,BOOKS_AND_REFERENCE,0.9750000000000001,6.098825882463686e-5,0.02014098690835851,4.9999000049999e-5,Free,0,Everyone,Books & Reference,"July 17, 2018",2.0,3.0 and up,Free,Excellent,Medium,Medium
"Only 30 days in English, the guideline is guaranteed",BOOKS_AND_REFERENCE,0.8999999999999999,2.37003314059217e-5,0.001309164149043303,4.99999000499999e-4,Free,0,Everyone,Books & Reference,"June 16, 2018",1.5,3.0 and up,Free,Excellent,High,Small
English-Myanmar Dictionary,BOOKS_AND_REFERENCE,0.8500000000000001,1.9572820682691166e-4,0.00906344410876133,9.99999000999999e-4,Free,0,Everyone,Books & Reference,"July 28, 2018",2.5.3,4.0 and up,Free,Excellent,High,Small
Golden Dictionary (EN-AR),BOOKS_AND_REFERENCE,0.8500000000000001,0.0011419817580063851,0.0051359516616314195,9.99999000999999e-4,Free,0,Everyone,Books & Reference,"July 19, 2018",7.0.4.6,4.2 and up,Free,Excellent,High,Small
All Language Translator Free,BOOKS_AND_REFERENCE,0.8500000000000001,6.70559000605138e-4,0.001107754279959718,9.99999000999999e-4,Free,0,Everyone,Books & Reference,"July 29, 2018",1.15,4.0.3 and up,Free,Excellent,High,Small
Azpen eReader,BOOKS_AND_REFERENCE,0.625,3.452585872103255e-6,0.041289023162134945,4.99999000499999e-4,Free,0,Everyone,Books & Reference,"February 15, 2018",3.1.7.9,2.2 and up,Free,Good,High,Large
English Dictionary - Offline,BOOKS_AND_REFERENCE,0.8500000000000001,0.007599163779246827,0.02920443101711984,0.00999999901,Free,0,Everyone 10+,Books & Reference,"March 20, 2018",3.9.1,4.2 and up,Free,Excellent,High,Medium
ADP Mobile Solutions,BUSINESS,0.825,0.0018974520963177014,0.028197381671701913,0.004999999004999999,Free,0,Everyone,Business,"July 17, 2018",3.4.2,5.0 and up,Free,Excellent,High,Medium
OfficeSuite : Free Office + PDF Editor,BUSINESS,0.825,0.02233845333998368,0.03423967774420947,0.0999999991,Free,0,Everyone,Business,"August 2, 2018",9.7.14188,4.1 and up,Free,Excellent,High,Large
USPS MOBILE®,BUSINESS,0.725,3.694935125577342e-4,0.008157099697885197,9.99999000999999e-4,Free,0,Everyone,Business,"June 14, 2018",4.9.10,4.0.3 and up,Free,Good,High,Small
Job Search by ZipRecruiter,BUSINESS,0.95,0.003317690000868047,0.02416918429003021,9.99999000999999e-4,Free,0,Everyone,Business,"July 19, 2018",5.2.8,5.0 and up,Free,Excellent,High,Medium
Curriculum vitae App CV Builder Free Resume Maker,BUSINESS,0.875,9.927854988364005e-5,0.002920443101711984,4.99999000499999e-4,Free,0,Everyone,Business,"July 8, 2018",3.3,4.1 and up,Free,Excellent,High,Small
Google Primer,BUSINESS,0.8500000000000001,0.0013870708054305925,0.017119838872104734,0.00999999901,Free,0,Everyone,Business,"June 26, 2018",3.550.2,4.1 and up,Free,Excellent,High,Medium
Alba Heaven - Alvarez Job Portal Services,BUSINESS,0.75,1.9913624320389098e-4,0.011077542799597181,0.004999999004999999,Free,0,Everyone,Business,"July 31, 2018",4.6.30,4.0.3 and up,Free,Good,High,Medium
SuperLivePro,BUSINESS,0.825,0.0010324790989918071,0.02014098690835851,9.99999000999999e-4,Free,0,Everyone,Business,"April 13, 2016",2.8,1.5 and up,Free,Excellent,High,Medium
Polaris Office for LG,BUSINESS,0.8,6.870868632961098e-4,0.054380664652567974,0.004999999004999999,Free,0,Everyone,Business,"February 8, 2018",7.3.21,4.1 and up,Free,Excellent,High,Large
Call Blocker,BUSINESS,0.8999999999999999,0.004206363329599863,0.002215508559919436,0.004999999004999999,Free,0,Everyone,Business,"June 21, 2018",1.1.13,4.0 and up,Free,Excellent,High,Small
Plugin:AOT v5.0,BUSINESS,0.525,8.983405691737051e-5,0.022155085599194362,9.9999000099999e-5,Free,0,Everyone,Business,"September 11, 2015",3.0.1.11 (Build 311),2.2 and up,Free,Good,Medium,Medium
Kariyer.net,BUSINESS,0.725,0.001023814222190206,0.015105740181268883,9.99999000999999e-4,Free,0,Everyone,Business,"July 18, 2018",5.1.5,4.1 and up,Free,Good,High,Medium
Become a Job - Find a job or advertise,BUSINESS,0.7749999999999999,1.5374030767262368e-4,0.013091641490433032,9.99999000999999e-4,Free,0,Everyone,Business,"July 10, 2018",2.3.6,4.1 and up,Free,Excellent,High,Medium
ZOOM Cloud Meetings,BUSINESS,0.8500000000000001,7.041715946761304e-4,0.03625377643504532,0.00999999901,Free,0,Everyone,Business,"July 20, 2018",4.1.28165.0716,4.0 and up,Free,Excellent,High,Large
"IndiaMART: Search Products, Buy, Sell & Trade",BUSINESS,0.875,0.004619136676670479,0.010070493454179255,0.004999999004999999,Free,0,Everyone,Business,"August 2, 2018",12.2.4,4.0 and up,Free,Excellent,High,Medium
ViettelPost express delivery,BUSINESS,0.8500000000000001,2.726429101583474e-5,0.02416918429003021,9.9999000099999e-5,Free,0,Everyone,Business,"August 1, 2018",1.0.6.8,4.1 and up,Free,Excellent,Medium,Medium
MyASUS - Service Center,BUSINESS,0.8500000000000001,0.00848302576250526,0.00634441087613293,0.00999999901,Free,0,Everyone,Business,"July 4, 2018",3.4.5,4.2 and up,Free,Excellent,High,Small
Job Korea - Career Jobs,BUSINESS,0.825,2.360900494091768e-4,0.0055387713997985906,9.99999000999999e-4,Free,0,Everyone,Business,"August 1, 2018",2.5.6,4.0 and up,Free,Excellent,High,Small
"104 Looking for a job - looking for a job, looking for a job, looking for a part-time job, health checkup, resume, treatment room",BUSINESS,0.8500000000000001,0.0016563056792119604,0.02416918429003021,9.99999000999999e-4,Free,0,Everyone,Business,"July 27, 2018",1.12.5,4.0 and up,Free,Excellent,High,Medium
Myanmar 2D/3D,BUSINESS,0.8999999999999999,1.8287567748366274e-5,0.0021148036253776435,9.9999000099999e-5,Free,0,Everyone,Business,"June 8, 2018",1.5,4.0.3 and up,Free,Excellent,Medium,Small
sABN,BUSINESS,0.8500000000000001,5.092007292663253e-5,5.035246727089627e-4,9.99999000999999e-4,Free,0,Everyone,Business,"March 26, 2018",4.9,2.2 and up,Free,Excellent,High,Small
ATI Cargoes and Transportation,BUSINESS,0.925,9.268522460530094e-5,0.006545820745216516,9.9999000099999e-5,Free,0,Everyone,Business,"July 24, 2018",0.9.4,4.0.3 and up,Free,Excellent,Medium,Small
Secure Folder,BUSINESS,0.7,3.2875299926691577e-4,0.007653575025176234,0.04999999905,Free,0,Everyone,Business,"January 31, 2018",1.1.07.6,7.0 and up,Free,Good,High,Small
Tiny Scanner - PDF Scanner App,BUSINESS,0.925,0.006390535976535068,0.038267875125881166,0.00999999901,Free,0,Everyone,Business,"May 30, 2017",1.2.6,3.0 and up,Free,Excellent,High,Large
Fast Scanner : Free PDF Scan,BUSINESS,0.875,0.0023110941585432333,0.013091641490433032,0.00999999901,Free,0,Everyone,Business,"July 11, 2018",3.9.2,4.1 and up,Free,Excellent,High,Medium
Mobile Doc Scanner (MDScan) Lite,BUSINESS,0.8,0.0010358648606212245,0.01812688821752266,9.99999000999999e-4,Free,0,Everyone,Business,"August 2, 2018",3.4.49,4.1 and up,Free,Excellent,High,Medium
TurboScan: scan documents and receipts in PDF,BUSINESS,0.925,2.548453868563442e-4,0.005840886203423968,9.9999000099999e-5,Paid,0.012475,Everyone,Business,"March 25, 2018",1.5.2,4.0 and up,Paid,Excellent,Medium,Small
Tiny Scanner Pro: PDF Doc Scan,BUSINESS,0.95,2.2929625140278006e-4,0.038267875125881166,9.9999000099999e-5,Paid,0.012475,Everyone,Business,"April 11, 2017",3.4.6,3.0 and up,Paid,Excellent,Medium,Large
Zenefits,BUSINESS,0.8,6.571050530777163e-6,0.013091641490433032,4.9999000049999e-5,Free,0,Everyone,Business,"June 15, 2018",3.2.1,4.1 and up,Free,Excellent,Medium,Medium
Google Ads,BUSINESS,0.825,6.529174005360685e-4,0.019133937562940583,0.004999999004999999,Free,0,Everyone,Business,"July 30, 2018",1.12.0,4.0.3 and up,Free,Excellent,High,Medium
FreshBooks Classic,BUSINESS,0.7749999999999999,4.011682035908363e-5,0.025176233635448138,9.9999000099999e-5,Free,0,Everyone,Business,"April 18, 2018",1.7.14,4.2 and up,Free,Excellent,Medium,Medium
Insightly CRM,BUSINESS,0.7,3.078370113062386e-5,0.050352467270896276,9.9999000099999e-5,Free,0,Everyone,Business,"July 12, 2018",3.24.1,5.0 and up,Free,Good,Medium,Large
QuickBooks Accounting: Invoicing & Expenses,BUSINESS,0.825,0.00051619500000077965,0.04028197381671702,9.99999000999999e-4,Free,0,Everyone,Business,"July 13, 2018",18.7,4.1 and up,Free,Excellent,High,Large
HipChat - Chat Built for Teams,BUSINESS,0.7,1.3068594394599872e-4,0.019133937562940583,4.99999000499999e-4,Free,0,Everyone,Business,"July 3, 2018",3.19.005,4.1 and up,Free,Good,High,Medium
"MailChimp - Email, Marketing Automation",BUSINESS,0.7749999999999999,1.2133054996997698e-4,0.011077542799597181,4.99999000499999e-4,Free,0,Everyone,Business,"July 25, 2018",4.9.1,5.0 and up,Free,Excellent,High,Medium
Crew - Free Messaging and Scheduling,BUSINESS,0.8999999999999999,9.261840036261508e-5,0.0473313192346425,4.99999000499999e-4,Free,0,Everyone,Business,"July 20, 2018",6.1.2,4.0.3 and up,Free,Excellent,High,Large
Asana: organize team projects,BUSINESS,0.825,4.636265957545623e-4,0.00906344410876133,9.99999000999999e-4,Free,0,Everyone,Business,"July 26, 2018",6.4.4,5.0 and up,Free,Excellent,High,Small
Google Analytics,BUSINESS,0.875,0.0017521539179710592,0.021148036253776436,9.99999000999999e-4,Free,0,Everyone,Business,"February 13, 2018",3.7.5,4.4 and up,Free,Excellent,High,Medium
AdWords Express,BUSINESS,0.7749999999999999,1.5921989557286497e-4,0.010070493454179255,9.99999000999999e-4,Free,0,Everyone,Business,"July 31, 2018",2.6.158,4.0 and up,Free,Excellent,High,Medium
Accounting App - Zoho Books,BUSINESS,0.875,6.856167299570206e-5,0.0075528700906344415,9.9999000099999e-5,Free,0,Everyone,Business,"August 2, 2018",5.20.7,4.1 and up,Free,Excellent,Medium,Small
Invoice & Time Tracking - Zoho,BUSINESS,0.8999999999999999,1.2917126111178568e-4,0.007653575025176234,9.9999000099999e-5,Free,0,Everyone,Business,"August 2, 2018",5.20.7,4.1 and up,Free,Excellent,Medium,Small
Invoice 2go — Professional Invoices and Estimates,BUSINESS,0.8,3.6577362971488745e-4,0.027190332326283987,9.99999000999999e-4,Free,0,Everyone,Business,"August 1, 2018",10.46.2,4.1 and up,Free,Excellent,High,Medium
Cisco Webex Meetings,BUSINESS,0.8500000000000001,0.002422156049887148,0.027190332326283987,0.00999999901,Free,0,Everyone,Business,"July 20, 2018",11.1.0,4.3 and up,Free,Excellent,High,Medium
ScreenMeet. Easy Phone Meeting,BUSINESS,0.75,1.3877167731098892e-5,0.008056394763343404,9.9999000099999e-5,Free,0,Everyone,Business,"March 22, 2018",1.2.287,5.0 and up,Free,Good,Medium,Small
Cisco Webex Teams,BUSINESS,0.8,3.6976080952847764e-5,0.045317220543806644,9.9999000099999e-5,Free,0,Everyone,Business,"August 2, 2018",3.0.4651,4.4 and up,Free,Excellent,Medium,Large
Start Meeting,BUSINESS,0.7749999999999999,6.838347501520641e-6,0.013091641490433032,4.9999000049999e-5,Free,0,Everyone,Business,"May 29, 2018",3.1.4.0,4.0.3 and up,Free,Excellent,Medium,Medium
ClickMeeting Webinars,BUSINESS,0.7,1.160514347977933e-4,0.025176233635448138,9.99999000999999e-4,Free,0,Everyone,Business,"July 30, 2018",3.3.0,4.0 and up,Free,Good,High,Medium
BlueJeans for Android,BUSINESS,0.725,2.3544408172988007e-5,0.022155085599194362,4.99999000499999e-4,Free,0,Everyone,Business,"June 29, 2018",2.22.397,5.0 and up,Free,Good,High,Medium
OfficeSuite : Free Office + PDF Editor,BUSINESS,0.825,0.022338408790488557,0.03423967774420947,0.0999999991,Free,0,Everyone,Business,"August 2, 2018",9.7.14188,4.1 and up,Free,Excellent,High,Large
Verify - Receipts & Expenses,BUSINESS,0.875,9.177195995526072e-6,0.028197381671701913,9.999000009999e-6,Free,0,Everyone,Business,"July 25, 2018",2.0.19,5.0 and up,Free,Excellent,Medium,Medium
Manga Master - Best manga & comic reader,COMICS,0.8999999999999999,5.346830404772035e-4,0.00392749244712991,4.99999000499999e-4,Free,0,Adults only 18+,Comics,"July 4, 2018",1.1.7.0,4.1 and up,Free,Excellent,High,Small
GANMA! - All original stories free of charge for all original comics,COMICS,0.925,0.001271999459525525,0.026183282980866064,9.99999000999999e-4,Free,0,Teen,Comics,"July 23, 2018",2.11.3,4.1 and up,Free,Excellent,High,Medium
Röhrich Werner Soundboard,COMICS,0.925,5.007363251927818e-5,0.03121852970795569,4.99999000499999e-4,Free,0,Everyone,Comics,"November 16, 2017",1.08,4.0.3 and up,Free,Excellent,High,Large
Unicorn Pokez - Color By Number,COMICS,0.95,1.147149499440759e-5,0.011077542799597181,4.9999000049999e-5,Free,0,Everyone,Comics;Creativity,"August 3, 2018",1.0.6,4.4 and up,Free,Excellent,Medium,Medium
MangaToon - Comics updated Daily,COMICS,0.725,1.8554864719109755e-5,0.014098690835850957,4.9999000049999e-5,Free,0,Mature 17+,Comics,"August 1, 2018",1.0.8,4.1 and up,Free,Good,Medium,Medium
Manga Net – Best Online Manga Reader,COMICS,0.7749999999999999,2.2475220290014096e-5,0.010070493454179255,4.9999000049999e-5,Free,0,Mature 17+,Comics,"July 7, 2018",1.5,4.1 and up,Free,Excellent,Medium,Medium
Manga Rock - Best Manga Reader,COMICS,0.8500000000000001,0.00532297415013318,0.027190332326283987,9.99999000999999e-4,Free,0,Teen,Comics,"July 9, 2018",3.4.3_world,5.0 and up,Free,Excellent,High,Medium
Manga - read Thai translation,COMICS,0.8999999999999999,6.704699016148903e-6,0.0012084592145015108,9.999000009999e-6,Free,0,Teen,Comics,"July 3, 2018",1.0,4.0 and up,Free,Excellent,Medium,Small
The Vietnam Story - Fun Stories,COMICS,0.875,9.734064684574985e-6,0.002416918429003021,9.999000009999e-6,Free,0,Everyone,Comics,"December 27, 2017",1.0,2.3 and up,Free,Excellent,Medium,Small
Dragon Ball Wallpaper - Ringtones,COMICS,0.925,1.603781824460867e-6,0.007351460221550856,9.999000009999e-6,Free,0,Everyone,Comics,"July 23, 2018",1.9,4.0.3 and up,Free,Excellent,Medium,Small
Funny Jokes Photos,COMICS,0.8500000000000001,8.464404073543465e-7,0.003323262839879154,9.999000009999e-6,Free,0,Everyone 10+,Comics,"July 3, 2018",1.1,4.2 and up,Free,Excellent,Medium,Small
Truyện Vui Tý Quậy,COMICS,0.875,3.1852889013597778e-6,0.0037260825780463243,9.999000009999e-6,Free,0,Everyone,Comics,"July 19, 2018",3.0,4.0.3 and up,Free,Excellent,Medium,Small
Comic Es - Shojo manga / love comics free of charge ♪ ♪,COMICS,0.725,4.855894968506514e-5,0.00906344410876133,9.9999000099999e-5,Free,0,Teen,Comics,"March 5, 2018",1.2.12,4.0.3 and up,Free,Good,Medium,Small
comico Popular Original Cartoon Updated Everyday Comico,COMICS,0.55,0.002093024379911679,0.014098690835850957,0.004999999004999999,Free,0,Teen,Comics,"July 3, 2018",6.3.0,4.0.3 and up,Free,Good,High,Medium
Daily Manga - Comic & Webtoon,COMICS,0.55,3.218701022702712e-5,0.006143001007049345,9.9999000099999e-5,Free,0,Mature 17+,Comics,"May 18, 2018",1.0,4.0.3 and up,Free,Good,Medium,Small
"漫咖 Comics - Manga,Novel and Stories",COMICS,0.7749999999999999,2.6923487378136804e-4,0.02014098690835851,9.99999000999999e-4,Free,0,Mature 17+,Comics,"July 6, 2018",2.3.1,4.0.3 and up,Free,Excellent,High,Medium
Emmanuella Funny Videos 2018,COMICS,0.875,6.9719959868923805e-6,0.0051359516616314195,9.9999000099999e-5,Free,0,Everyone,Comics,"May 23, 2018",3.1.0,4.1 and up,Free,Excellent,Medium,Small
Manga Zero - Japanese cartoon and comic reader,COMICS,0.8,3.384202397088049e-4,0.014098690835850957,9.99999000999999e-4,Free,0,Teen,Comics,"July 19, 2018",4.7.3,4.2 and up,Free,Excellent,High,Medium
Marvel Unlimited,COMICS,0.675,5.022955575221188e-4,0.010070493454179255,9.99999000999999e-4,Free,0,Teen,Comics,"July 24, 2018",3.16.0,4.4 and up,Free,Good,High,Medium
"Tapas – Comics, Novels, and Stories",COMICS,0.875,6.646339177536577e-4,0.028197381671701913,9.99999000999999e-4,Free,0,Teen,Comics,"July 31, 2018",4.1.0,4.4 and up,Free,Excellent,High,Medium
Children's cartoons (Mithu-Mina-Raju),COMICS,0.8999999999999999,6.192379822223903e-6,0.0023162134944612286,9.9999000099999e-5,Free,0,Everyone,Comics,"December 18, 2017",1.6,4.0 and up,Free,Excellent,Medium,Small
